CustomerID,Recency,Frequency,Monetary
139090,62,0.14,12857
679860,92,0.25,23750
564189,92,0.2,19000
694958,62,0.25,7500
1014457,31,0.5,52500
525088,92,0.2,15000
609613,62,0.2,15000
802878,31,0.5,47500
548117,92,0.2,15000
786745,31,0.25,18750
684580,31,0.25,18750
266053,92,0.17,17500
337977,31,0.33,25000
1046417,31,0.33,28333
576665,62,0.2,15000
837563,92,0.25,22500
479003,31,0.2,15000
631505,31,0.5,37500
297027,31,0.33,25000
232013,31,0.17,14166
928680,31,0.25,23750
632911,92,0.25,23750
371527,92,0.2,19000
338778,92,0.17,12500
139525,31,0.29,36298
835802,62,0.25,36250
486680,92,0.2,15000
1025823,31,0.5,37500
441878,31,0.4,34000
568177,62,0.2,15000
801056,62,0.25,21250
932267,62,0.25,18750
775148,92,0.25,26250
938915,92,0.25,18750
613659,62,0.25,17500
816807,92,0.25,22500
612388,62,0.25,18750
414984,31,0.2,17000
512347,92,0.2,15000
671445,92,0.25,28750
1040892,31,0.67,63333
834928,31,0.25,12500
405500,31,0.2,14000
760327,62,0.25,16250
905183,31,0.5,35000
664748,62,0.25,18750
1002539,92,0.25,18750
510804,62,0.2,15000
788507,92,0.25,31250
846842,31,0.25,23750
789316,92,0.25,20000
656837,31,0.5,37500
615423,92,0.25,21250
713625,31,0.5,42500
176524,31,0.14,15000
429745,62,0.2,19000
1021727,92,0.25,21250
929247,92,0.25,18750
761306,62,0.25,21250
206514,62,0.17,26515
266367,92,0.17,15833
1024463,62,0.25,23750
456039,31,0.2,15000
511800,62,0.2,15000
524670,31,0.4,38000
1036894,92,0.33,28333
936385,62,0.25,23750
943782,92,0.25,12500
1012450,31,0.25,26250
815936,31,0.25,21250
324058,92,0.17,17500
699608,92,0.25,21250
849646,62,0.25,18750
410192,92,0.2,14000
256965,62,0.17,12500
303971,92,0.17,13333
949118,62,0.25,23750
704049,31,0.25,17500
858826,31,0.25,18750
1016338,31,0.25,18750
1042769,92,0.33,25000
656530,31,0.25,23750
692564,92,0.25,26250
679702,31,0.5,37500
228260,31,0.33,35000
605373,31,0.4,30000
612363,31,0.25,26250
935431,92,0.25,26250
140223,62,0.14,15000
1037876,62,0.33,23333
355100,31,0.17,17500
833337,61,0.25,22984
465684,62,0.2,19000
826872,62,0.25,23750
172373,31,0.29,24285
826243,31,0.25,18750
796734,31,0.25,26250
76326,62,0.14,17857
661506,92,0.25,17500
1034633,92,0.25,23750
875042,92,0.25,23750
983668,31,0.5,52500
446324,62,0.2,10000
751752,92,0.25,21250
757819,31,0.25,18750
976007,31,0.5,77500
892440,92,0.25,23750
553751,62,0.2,15000
546656,31,0.2,19000
659348,31,0.25,26250
624715,31,0.25,23750
841651,31,0.25,17500
791107,62,0.5,61022
658404,31,0.25,18750
654459,92,0.25,23750
220255,31,0.33,31666
242270,92,0.17,14166
1004319,92,0.25,7500
92609,92,0.14,17857
635419,31,0.25,23750
790843,92,0.25,21250
853377,31,0.5,52500
544165,31,0.2,15000
506405,31,0.4,30000
218917,62,0.17,11666
644487,31,0.25,18750
393656,62,0.2,15000
269551,92,0.17,17500
850092,31,0.25,23750
543393,62,0.2,31818
456080,92,0.2,15000
693615,62,0.25,18750
964689,31,0.25,23750
582281,31,0.2,19000
796106,31,0.25,18750
915929,31,0.25,17500
874781,31,0.5,47500
461194,31,0.4,54000
508109,62,0.2,15000
646467,31,0.25,23750
367857,62,0.2,17000
878743,92,0.25,21250
1014915,62,0.25,21250
778698,92,0.25,18750
894941,62,0.25,26250
917011,92,0.25,28750
825994,31,0.75,28750
340357,92,0.17,17500
773180,92,0.25,23750
632646,92,0.25,23750
768304,31,0.5,37500
982299,31,0.5,25000
746107,62,0.25,17500
545134,31,0.2,23000
917738,92,0.25,33750
623143,92,0.25,18750
215675,31,0.33,25000
273953,62,0.17,14166
605263,92,0.2,29000
834052,31,0.25,23750
970307,92,0.25,18750
198393,92,0.17,12500
651589,31,0.5,37500
824564,31,0.25,26250
703286,62,0.25,18750
949829,31,0.5,47500
501087,31,0.2,15000
861315,31,0.25,18750
597417,62,0.2,19000
671520,92,0.25,18750
463406,31,0.2,15000
395182,31,0.2,17000
707177,31,0.5,63636
827842,31,0.5,37500
792403,92,0.25,21250
1023618,62,0.25,18750
961603,92,0.25,17500
602702,31,0.2,15000
839858,31,0.25,18750
511712,31,0.4,30000
655400,92,0.25,22500
802945,31,0.25,18750
846485,92,0.25,26250
456946,92,0.2,19000
923197,31,0.25,18750
592686,92,0.2,19000
255108,92,0.17,17500
905205,62,0.25,23750
429233,31,0.2,15000
720113,31,0.25,39772
747976,62,0.25,25000
217125,31,0.17,13333
608096,62,0.2,15000
766479,62,0.25,28750
541274,31,0.2,15000
264705,31,0.17,17500
1041698,31,0.67,63333
692099,92,0.25,21250
307654,31,0.17,12500
447453,31,0.4,30000
601563,31,0.2,19818
328962,31,0.17,27500
999970,31,0.25,26250
700081,92,0.25,17500
839349,62,0.25,28750
409348,92,0.2,14933
917447,31,0.25,26250
894185,92,0.25,23750
1033779,78,0.25,9333
1044429,92,0.33,28333
1000343,92,0.25,18750
934945,31,0.25,11492
688167,31,0.25,23750
994752,31,0.25,23750
471614,92,0.2,21000
826206,62,0.25,18750
951602,31,0.5,37500
696545,31,0.25,23750
237707,31,0.17,12500
532944,62,0.2,23000
493124,92,0.2,15000
846069,31,0.25,23750
131813,62,0.14,15000
893238,62,0.25,23750
340856,92,0.17,8333
630985,92,0.25,23750
799316,31,0.5,23709
1035180,31,0.25,20000
384913,62,0.2,16000
347626,31,0.33,25000
638096,31,0.25,22500
623301,31,0.25,23750
239259,62,0.17,17500
526040,62,0.2,15000
396806,62,0.2,15000
540707,62,0.4,48818
1026761,92,0.25,26250
623817,92,0.25,23750
323504,92,0.17,14166
390320,92,0.2,14000
436538,31,0.2,13000
894119,92,0.25,31250
273561,31,0.17,14166
306813,62,0.17,12500
389909,62,0.2,14000
752675,92,0.25,18750
664538,31,0.5,79545
529464,31,0.4,34000
265401,31,0.17,14166
336352,31,0.17,12500
305598,31,0.17,12500
529918,62,0.2,15000
853858,92,0.25,21250
753931,31,0.5,37500
314004,62,0.17,14166
291939,31,0.17,15833
309313,92,0.17,12500
859599,92,0.25,18750
334580,62,0.17,15833
937140,92,0.25,17500
349650,92,0.17,14166
914234,92,0.25,26250
1009130,31,0.25,18750
653191,31,0.25,26250
762217,31,0.25,25000
733230,92,0.25,18750
1016155,62,0.25,18750
327424,31,0.33,35000
753437,62,0.25,18750
764221,92,0.25,28750
535149,62,0.2,23000
183633,31,0.29,21428
273632,31,0.17,11424
884886,31,0.5,37500
625567,31,0.5,67500
587794,62,0.2,15000
704315,62,0.25,21250
750674,92,0.25,20000
998537,92,0.25,18750
662245,62,0.25,18750
917222,62,0.25,18750
898091,62,0.25,23750
741790,31,0.25,28750
979422,92,0.25,18750
80763,31,0.14,13571
612275,31,0.5,57500
806645,92,0.25,31250
775527,31,0.25,28750
656099,31,0.5,57500
687299,31,0.25,23750
389632,92,0.2,17000
265219,62,0.17,15833
667575,31,0.25,23750
818728,92,0.25,28750
395534,92,0.2,18000
424106,92,0.2,13000
629927,31,0.5,47500
492924,62,0.2,677
780309,62,0.25,21250
414053,31,0.6,55818
823831,31,0.5,50000
415574,31,0.4,30000
586707,92,0.2,15000
230122,31,0.33,28333
372681,31,0.2,19000
550733,92,0.2,15000
137361,31,0.14,11428
799136,31,0.25,28750
1047120,31,0.33,35000
675501,31,0.5,57500
614952,62,0.25,28750
490849,62,0.2,19818
211478,31,0.17,19166
606923,92,0.2,15000
170996,62,0.29,22142
733224,31,0.25,23750
365908,62,0.2,19000
786979,31,0.25,23750
385977,31,0.2,14000
214236,31,0.17,17500
736244,92,0.25,21250
429522,31,0.2,27000
848939,62,0.25,23750
750698,31,0.25,31250
789832,92,0.25,26250
306638,31,0.17,15000
294143,31,0.33,28333
391763,62,0.2,15000
928590,92,0.25,18750
100946,92,0.14,15000
310662,31,0.17,12500
762947,62,0.25,17500
211660,13,0.33,12150
664995,62,0.25,23750
989479,62,0.25,26250
263486,31,0.33,28333
213270,92,0.17,16666
946367,31,0.25,38750
1008532,31,0.5,37500
267821,31,0.17,20833
475253,62,0.2,19000
937786,69,0.5,18458
754770,62,0.25,6774
669353,92,0.25,23750
631392,31,0.5,47500
461412,62,0.2,23000
903414,62,0.25,21250
458703,31,0.2,21000
351805,92,0.17,14166
647220,31,0.5,57500
950934,62,0.25,18750
910365,92,0.25,23750
214133,31,0.17,15833
304550,31,0.33,25000
330083,31,0.17,9032
720945,31,0.5,42500
882888,92,0.25,18750
979182,92,0.25,18750
690538,31,0.25,23750
951559,62,0.25,18750
334091,31,0.17,12500
781911,31,0.25,18750
130895,92,0.14,19285
415885,31,0.2,17000
445857,92,0.2,15000
603980,31,0.2,21000
811068,31,0.25,23750
814539,92,0.25,26250
1042660,92,0.33,31666
464565,62,0.2,15000
548019,31,0.4,38000
446707,31,0.2,15000
670604,62,0.25,18750
1029067,31,0.25,21250
1019912,31,0.5,47500
1022591,92,0.25,36250
581818,62,0.2,19000
1019678,92,0.25,18750
273717,62,0.17,15833
1020274,31,0.25,23750
938398,62,0.25,18750
92362,92,0.14,17857
834265,62,0.25,21250
821386,62,0.5,47500
236313,62,0.17,14166
245552,62,0.17,18181
873481,62,0.25,22500
379820,62,0.2,21000
461336,62,0.2,15000
916365,62,0.25,17500
773614,31,0.25,18750
615355,92,0.25,23750
607711,31,0.4,30000
960321,31,0.25,18750
864455,31,0.25,27272
952984,29,0.25,39772
465436,92,0.2,17000
493266,31,0.2,17000
1018503,62,0.25,18750
987007,62,0.25,17500
443438,92,0.2,14000
781784,92,0.25,21250
371919,92,0.2,28636
709717,31,0.25,21250
788608,92,0.25,21250
157438,62,0.14,15000
281750,31,0.33,28333
774454,31,0.25,18750
629395,92,0.25,18750
658582,31,0.25,23750
372437,31,0.2,21000
487443,62,0.2,21000
424734,31,0.2,19000
915629,31,0.25,18750
102015,62,0.29,35454
875459,31,0.25,20000
344889,31,0.33,31666
214890,92,0.17,15833
412476,31,0.2,12000
747151,92,0.25,26250
673276,31,0.25,23750
943251,92,0.25,26250
326420,31,0.17,14166
740029,31,0.5,35000
203910,31,0.17,8333
566934,92,0.2,15000
966767,92,0.25,18750
398309,62,0.2,14000
239009,92,0.17,14166
423280,62,0.2,21000
551285,62,0.2,15000
809333,92,0.25,23750
743451,62,0.5,33750
776142,31,0.5,37500
579526,92,0.2,19000
372860,62,0.2,21000
587370,92,0.2,15000
407371,31,0.2,14000
408243,62,0.2,16000
401524,92,0.2,17000
562681,92,0.2,15000
841248,92,0.25,18750
214228,31,0.17,12500
225382,92,0.17,24166
292294,92,0.17,12500
710448,62,0.25,12500
963865,62,0.25,18750
873999,31,0.5,37500
726350,62,0.25,23750
204787,62,0.17,15833
527608,31,0.2,15000
946206,31,0.5,42500
967277,31,0.5,37500
512311,31,0.4,42000
252024,31,0.17,13333
456119,31,0.4,34000
899441,62,0.25,17500
963491,31,0.25,18750
612741,62,0.25,23750
674640,62,0.25,18750
814480,62,0.25,26250
588666,62,0.2,17000
634530,31,0.25,7500
1011948,31,0.25,28750
783076,31,0.25,18750
904003,31,0.25,21250
941094,31,0.5,37500
99514,92,0.14,15000
1042111,92,0.33,38333
919422,31,0.25,21250
104242,92,0.14,10714
479970,92,0.2,25000
628854,31,0.25,18750
595998,31,0.2,15000
719921,92,0.25,21250
833729,62,0.25,23750
903489,62,0.25,18750
516911,62,0.2,19000
939086,92,0.25,18750
782165,62,0.5,38750
224358,92,0.17,15833
604816,31,0.2,15000
648344,31,0.25,18750
844122,31,0.25,22500
1042421,92,0.33,25000
311058,62,0.17,14166
140414,92,0.14,10714
379408,31,0.4,28000
281928,62,0.17,11666
372895,92,0.2,29000
192643,92,0.17,11666
695352,92,0.25,36250
685240,92,0.25,17500
586635,31,0.2,15000
579294,62,0.2,14000
748234,62,0.25,21250
927665,31,0.75,77272
529149,31,0.2,23000
717162,92,0.25,18750
844987,92,0.25,7500
328753,92,0.17,15833
435130,62,0.2,14000
911618,62,0.25,12500
970058,31,0.25,18750
330576,62,0.17,15833
303723,31,0.17,12500
535997,31,0.2,24000
887665,62,0.25,26250
347698,92,0.17,12500
1025431,31,0.25,18750
415947,31,0.2,21000
756299,31,0.25,18750
597167,31,0.2,17000
251594,31,0.17,14166
903579,31,0.25,23750
1047797,31,0.33,25000
813627,92,0.25,18750
551070,92,0.2,21000
830189,92,0.25,18750
671460,92,0.25,23750
998957,31,0.25,18750
960286,92,0.25,23750
197651,92,0.17,11666
691821,31,0.25,18750
804322,92,0.25,23750
935960,62,0.25,18750
294516,92,0.17,14166
568930,62,0.2,19000
981783,62,0.25,18750
968778,62,0.25,23750
384482,62,0.2,23000
475999,92,0.2,14000
221069,31,0.17,14166
1041832,92,0.33,55000
744721,62,0.25,18750
283932,92,0.17,12500
856797,62,0.25,17500
473752,92,0.2,15000
735193,92,0.25,14250
617556,31,0.5,37500
584892,92,0.2,15000
1034537,92,0.25,18750
445624,92,0.2,15000
599560,92,0.2,15000
608431,31,0.4,46818
587364,31,0.2,19000
618157,92,0.25,31250
526969,92,0.2,15000
943883,62,0.25,26250
93611,62,0.14,15000
706853,62,0.25,18750
901632,31,0.25,17500
1014577,92,0.25,18750
954154,31,0.25,31250
781873,92,0.25,21250
788394,31,0.25,20000
448963,31,0.4,30000
544574,31,0.2,15000
692304,31,0.25,18750
188031,31,0.17,14166
820966,31,0.25,18750
717661,31,0.25,18750
272067,62,0.17,15833
873036,62,0.25,17500
931481,92,0.25,18750
96497,92,0.14,13571
313722,31,0.33,25000
347846,92,0.17,17500
961758,62,0.25,23750
679833,31,0.5,47500
1047675,62,0.33,30000
473581,92,0.2,15000
1004150,62,0.25,21250
841809,92,0.25,21250
992836,92,0.25,23750
810248,62,0.25,17500
822801,62,0.25,18750
909039,31,0.25,18750
272503,31,0.17,17500
311823,62,0.17,14166
352469,92,0.17,17500
528491,31,0.2,15000
184915,92,0.14,17857
214225,92,0.17,17500
604741,92,0.2,10000
753518,92,0.25,26250
363278,31,0.2,15000
921199,92,0.25,18750
389508,31,0.2,19000
557997,31,0.2,15000
1048417,31,0.67,70000
831004,92,0.25,23750
142674,92,0.14,4285
576024,31,0.4,63636
163383,31,0.14,13571
981221,31,0.25,18750
1017553,62,0.25,21250
670722,92,0.25,18750
646716,31,0.5,37500
318041,92,0.17,15833
469370,31,0.2,15000
699512,31,0.25,18750
113460,92,0.14,12142
914567,62,0.25,18750
582316,31,0.2,14000
573984,31,0.4,30000
479825,62,0.2,17000
862144,62,0.25,18750
380728,62,0.2,13000
793591,62,0.25,31250
642127,31,0.5,37500
763466,12,0.25,19886
662389,31,0.25,18750
845831,31,0.5,37500
691859,62,0.25,21250
961441,92,0.25,18750
528226,92,0.2,19000
1033918,31,0.25,23750
709217,92,0.25,23750
245118,92,0.17,17500
457677,31,0.2,15000
175329,62,0.14,10714
721226,31,0.25,21250
1026505,62,0.25,18750
664935,62,0.25,17500
892779,62,0.25,21250
427004,31,0.2,13000
693789,31,0.25,26250
398712,92,0.2,14000
764015,31,0.25,18750
554426,92,0.2,25000
948497,31,0.5,47500
346621,62,0.33,28333
518368,92,0.2,19000
977998,92,0.25,26250
552359,92,0.2,19000
866981,92,0.25,23750
535613,62,0.2,15000
734041,92,0.25,18750
391575,31,0.2,14000
998706,92,0.25,18750
506300,92,0.2,28636
289547,31,0.17,19166
407796,92,0.2,15000
769753,62,0.25,26250
909348,62,0.25,23750
84708,31,0.14,28571
302298,92,0.17,14166
447800,62,0.2,17000
555352,62,0.2,15000
709701,31,0.25,26250
1034580,62,0.25,23750
435483,92,0.2,15000
821933,31,0.25,28750
332032,31,0.17,17500
531779,92,0.2,15000
478136,31,0.2,15000
560751,62,0.2,15000
351812,92,0.17,12500
88580,31,0.14,15000
258464,92,0.17,15833
808648,31,0.25,21250
885047,31,0.5,37500
705275,31,0.25,23750
754938,62,0.25,31250
269290,31,0.17,15833
301928,31,0.17,12500
848554,62,0.5,75568
605923,31,0.2,17000
718057,31,0.25,18750
745752,31,0.25,18750
967662,31,0.5,37500
623115,31,0.25,10725
756789,31,0.25,18750
964908,31,0.25,23750
953686,62,0.25,18750
850629,31,0.5,47500
947862,31,0.25,23750
326678,92,0.17,14166
448624,92,0.2,15000
918186,62,0.5,58522
610684,62,0.25,18750
428886,92,0.2,17000
802317,92,0.25,26250
458381,31,0.2,17000
314722,31,0.17,12500
794047,92,0.25,18750
818253,92,0.25,23750
790073,92,0.25,21250
318536,92,0.17,15833
444527,92,0.2,13000
590848,31,0.2,19000
753286,62,0.5,52272
777285,92,0.25,18750
991923,92,0.25,23750
356864,31,0.17,14166
410820,92,0.2,10000
165290,92,0.14,15000
811493,62,0.25,22500
999431,92,0.25,26250
956591,92,0.25,18750
289530,62,0.17,14166
449596,92,0.2,14000
725078,92,0.25,26250
144699,31,0.29,24285
339955,92,0.17,12500
336824,44,0.17,1666
299257,92,0.17,14166
281405,62,0.17,15833
559967,62,0.2,14000
543061,92,0.2,15000
802766,31,0.25,23750
372863,31,0.2,17000
393608,62,0.2,14000
286900,31,0.17,15833
496225,31,0.4,24000
635363,92,0.25,18750
795253,62,0.25,21250
699067,62,0.25,23750
714461,92,0.25,18750
486710,31,0.2,15000
349767,92,0.17,14166
513235,62,0.2,19000
1018227,62,0.25,26250
1016435,31,0.25,31250
1020504,31,0.25,18750
899018,62,0.25,26250
847069,92,0.25,21250
766775,31,0.25,18750
1006021,31,0.25,21250
693973,92,0.25,26250
720737,31,0.25,31250
810413,62,0.25,28750
215569,62,0.17,14166
770348,92,0.25,31250
704047,92,0.25,18750
685906,31,0.25,18750
1025720,92,0.25,18750
430265,62,0.2,15000
611161,31,0.5,47500
234535,31,0.17,17500
835279,92,0.25,21250
297768,62,0.17,12500
633222,31,0.5,30000
938777,31,0.5,37500
330513,31,0.17,12500
854820,92,0.25,26250
364844,92,0.2,15000
604099,92,0.2,21000
598889,62,0.2,15000
809244,92,0.25,7500
455303,31,0.4,12000
573783,92,0.2,19000
969712,62,0.25,24772
328997,31,0.17,11666
87157,31,0.14,19285
246456,31,0.17,14166
458327,92,0.2,20000
825265,92,0.25,18750
890936,92,0.25,31250
627679,92,0.25,26250
668503,92,0.25,28750
595006,62,0.2,15000
728417,31,0.25,26250
200976,62,0.17,12500
203276,31,0.17,14166
450046,92,0.2,15000
1040663,92,0.33,38333
501025,31,0.2,19000
720620,92,0.25,21250
404301,31,0.2,17000
868026,31,0.25,23750
362158,31,0.17,14166
939095,92,0.25,28750
411097,31,0.2,14000
996352,62,0.25,23750
421962,92,0.2,15000
604595,31,0.2,19000
844271,62,0.25,21250
1025966,92,0.25,31250
334567,31,0.17,17500
422460,31,0.4,49636
595086,62,0.2,14000
678743,92,0.25,23750
501205,92,0.2,15000
561992,92,0.2,19000
1047435,62,0.33,35000
629641,92,0.25,18750
407450,31,0.4,41818
417965,62,0.2,21000
327076,31,0.17,11666
732413,92,0.25,21250
857578,62,0.25,18750
306794,62,0.17,12500
550178,92,0.2,17000
522000,31,0.2,23000
670326,92,0.25,23750
670548,31,0.5,37500
496038,92,0.2,15000
283999,92,0.17,12500
837351,92,0.25,23750
299130,62,0.17,15833
494725,62,0.2,14000
955846,31,0.25,23750
553447,31,0.6,40000
436726,92,0.2,13000
492181,31,0.2,19000
534537,31,0.4,34000
942845,92,0.5,60568
403443,31,0.4,34000
968006,62,0.25,18750
910758,92,0.25,26250
281735,62,0.17,12500
85412,31,0.29,20000
466011,31,0.4,30000
1026965,92,0.25,7500
359480,62,0.17,12500
908176,31,0.25,18750
78147,62,0.14,15000
1017275,92,0.25,21250
755012,92,0.25,26250
998498,31,0.25,18750
267605,92,0.17,19166
439349,31,0.4,30000
808593,92,0.25,26250
221370,31,0.17,11666
721975,92,0.25,18750
794440,31,0.75,65000
335861,92,0.17,20833
587309,62,0.2,19000
266213,92,0.17,14166
991315,62,0.25,23750
395384,62,0.2,24000
749193,62,0.25,18750
199100,31,0.17,12500
657310,31,0.5,35000
294829,31,0.17,26515
375582,31,0.2,17000
772321,31,0.25,18750
1012947,92,0.25,18750
967690,31,0.25,23750
783635,31,0.5,61022
546299,62,0.2,15000
767961,92,0.25,23750
674397,92,0.25,17500
969113,31,0.5,37500
909385,92,0.25,33750
171767,31,0.14,12142
487125,31,0.2,19000
529489,62,0.2,19000
367587,92,0.2,17000
429332,62,0.2,17000
737482,92,0.25,26250
980936,62,0.25,23750
577426,31,0.2,14000
861961,92,0.25,17500
467164,31,0.2,14000
539693,31,0.2,21000
345965,31,0.17,15833
952928,92,0.25,23750
1019557,62,0.25,18750
555009,92,0.2,14000
575819,92,0.2,15000
309958,92,0.17,12500
767009,31,0.25,23750
874631,31,0.5,47500
905191,92,0.25,18750
855250,31,0.5,37500
952723,31,0.25,18750
859629,92,0.25,23750
720600,62,0.25,21250
605092,92,0.2,15000
298395,62,0.33,26129
822135,31,0.5,45000
269874,31,0.17,14166
399603,31,0.2,18387
595994,92,0.2,15000
694268,92,0.25,21250
245204,31,0.17,14166
393115,31,0.2,14000
896505,62,0.25,21250
932427,92,0.25,18750
729308,31,0.25,20000
926986,62,0.25,23750
857306,18,0.25,52500
998786,31,0.25,18750
725902,31,0.25,18750
365410,31,0.4,34000
921314,62,0.25,23750
191257,92,0.17,19166
222614,62,0.17,12500
951767,92,0.25,23750
1035294,92,0.25,28750
701363,62,0.25,31250
209499,31,0.33,41666
277243,92,0.17,17500
636859,31,0.5,47500
562373,31,0.2,19000
921570,31,0.25,17500
1039204,31,0.33,31666
717172,92,0.25,18750
313310,62,0.17,20833
675139,92,0.25,18750
912138,31,0.25,18750
763037,62,0.25,21250
912536,62,0.25,18750
819993,62,0.25,31250
774019,92,0.25,36250
346356,31,0.17,12500
214090,62,0.17,17500
998835,62,0.25,26250
589047,92,0.2,15000
909161,62,0.25,23750
190478,62,0.17,14166
243759,92,0.17,14166
